LIPID NAME,Lipid n%,CHOL %,DSPE-PEG %,FRR,Org FR,Aq FR,TFR,CHIP,Size,PDI,Populations,Chain length 1,Unsatturation chain 1,Chain length 2,Unsatturation chain 2,Pressure at FRR1 TFR20,Pressure at FRR1 TFR 18,Pressure at FRR1 TFR 16,Chip Volume,Chip Surface Area,SMILES string
DOPC,75,20,5,0.5,5,5,10,ZZ,120.16,0.28,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,6,6,12,ZZ,65.31,0.21,2,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,2,8,10,ZZ,52.96,0.21,2,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,6,6,12,IG,557.1,0.21,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.33,3.3,6.7,10,SR,120.45,0.16,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.3,6.7,10,IG,41.1,0.21,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.33,3.3,6.7,10,ZZ,101.88,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,4,4,8,IG,112.86,0.18,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,5,5,10,IG,109.64,0.15,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,5,5,10,IG,837.9,0.2,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,2.64,5.36,8,ZZ,106.35,0.22,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,5,5,10,SR,103.56,0.22,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,1.6,6.4,8,SR,102.64,0.15,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,3.3,6.7,10,ZZ,72.82,0.18,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,5,5,10,ZZ,100.97,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,2,8,10,SR,99.64,0.14,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.96,8.04,12,IG,40.76,0.2,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,4,4,8,ZZ,98.18,0.15,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,6,6,12,IG,95.9,0.22,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,1.6,6.4,8,SR,95.78,0.11,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2,8,10,IG,95.75,0.07,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,2.4,9.6,12,SR,93.3,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,2.4,9.6,12,SR,92.74,0.14,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2.4,9.6,12,IG,92.35,0.08,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.3,6.7,10,ZZ,91.64,0.23,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,6,6,12,SR,90.02,0.2,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,2.4,9.6,12,IG,84.58,0.19,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,1.6,6.4,8,ZZ,86.35,0.2,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,2.4,9.6,12,ZZ,85.56,0.18,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,2,8,10,SR,85.17,0.11,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,5,5,10,SR,84.97,0.19,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.5,5,5,10,IG,84.01,0.24,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,2.64,5.36,8,IG,83.64,0.12,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,6,6,12,ZZ,82.94,0.16,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,6,6,12,IG,82.66,0.2,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,3.3,6.7,10,IG,82.5,0.14,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,3.3,6.7,10,SR,56.1,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,1.6,6.4,8,IG,81.76,0.1,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,1.6,6.4,8,ZZ,81.56,0.26,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.2,2,8,10,ZZ,81.3,0.2,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,4,4,8,SR,80.86,0.15,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,4,4,8,IG,80.61,0.24,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.5,4,4,8,IG,77.81,0.2,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.33,2.64,5.36,8,SR,169.54,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,4,4,8,ZZ,77.54,0.17,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.96,8.04,12,ZZ,76.79,0.23,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,3.96,8.04,12,IG,76.08,0.15,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,4,4,8,IG,75.51,0.09,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,4,4,8,ZZ,75.17,0.09,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.5,6,6,12,SR,74.51,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.33,2.64,5.36,8,IG,1306.5,0.17,2,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,4,4,8,ZZ,73.78,0.06,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,5,5,10,IG,73.54,0.07,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.33,2.64,5.36,8,ZZ,63.99,0.23,2,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,5,5,10,IG,71.82,0.25,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,1.6,6.4,8,ZZ,71.75,0.24,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,5,5,10,ZZ,70.91,0.08,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.5,5,5,10,ZZ,68.47,0.17,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,2,8,10,ZZ,67.48,0.25,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.33,2.64,5.36,8,SR,127.61,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.5,6,6,12,SR,66.72,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.5,6,6,12,IG,66.66,0.19,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,2.64,5.36,8,SR,66.01,0.22,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.5,6,6,12,ZZ,65.43,0.14,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,2.64,5.36,8,ZZ,62.76,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,6,6,12,ZZ,62.6,0.13,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,60,40,0,0.33,2.64,5.36,8,ZZ,117.88,0.18,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,4,4,8,SR,60.54,0.05,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,6,6,12,SR,60.43,0.1,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.3,6.7,10,ZZ,60.12,0.18,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,1.6,6.4,8,ZZ,59.19,0.25,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.5,5,5,10,SR,58.92,0.07,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.2,2,8,10,ZZ,58.5,0.23,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,2.64,5.36,8,ZZ,58.34,0.14,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,1.6,6.4,8,SR,57.71,0.24,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,2.64,5.36,8,SR,57.44,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,2.64,5.36,8,SR,57.09,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.96,8.04,12,ZZ,56.47,0.19,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,80,20,0,0.33,2.64,5.36,8,ZZ,77.69,0.2,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.3,6.7,10,SR,55.77,0.18,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,3.3,6.7,10,SR,55.69,0.12,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,3.96,8.04,12,SR,55.59,0.1,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.2,2.4,9.6,12,ZZ,55.24,0.22,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.2,2,8,10,ZZ,54.82,0.25,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.5,4,4,8,SR,54.78,0.1,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,3.3,6.7,10,ZZ,54.54,0.14,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,100,0,0,0.2,1.6,6.4,8,IG,54.43,0.23,1,18,1,18,1,3.95,3.3,2.7,0.121,3.301,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,95,0,5,0.33,3.96,8.04,12,ZZ,53.93,0.14,1,18,1,18,1,0.1,0.05,0.05,97.11,457.5,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,75,20,5,0.33,3.3,6.7,10,SR,53.9,0.09,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
DOPC,55,40,5,0.33,3.96,8.04,12,SR,53.63,0.17,1,18,1,18,1,0.1,0.05,0.05,124,634.27,[O-]P(OCC[N+](C)(C)C)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O
